,000906.SH,000961.SH,399440.SZ,H30588.CSI,000018.SH,399808.SZ,399914.SZ,399412.SZ,H11136.CSI,930599.CSI,930653.CSI,H30171.CSI,399967.SZ,000998.SH,000827.SH,000978.SH
2010-05-25,3039.669,3823.117,1842.662,711.538,3355.853,,3902.228,,1692.9,3844.379,5557.333,1734.866,5218.081,,,6874.836
2010-05-26,3041.837,3811.746,1839.146,714.218,3353.628,,3902.346,,1713.81,3854.472,5541.409,1750.486,5296.686,,,6834.325
2010-05-27,3092.781,3918.485,1864.4653,724.95,3386.828,,3940.477,,1795.59,3922.538,5650.695,1778.443,5386.972,,,6977.255
2010-05-28,3088.244,3911.496,1842.8666,720.781,3367.004,,3910.489,,1782.82,3920.666,5672.751,1778.258,5381.158,,,7148.473
2010-05-31,3001.618,3774.459,1780.7583,696.703,3287.414,,3808.777,,1782.82,3781.527,5556.388,1720.93,5141.894,,,7088.859
2010-06-01,2963.321,3757.556,1754.3902,691.689,3261.967,,3772.649,,1766.75,3713.597,5485.24,1691.959,5132.539,,,6904.906
2010-06-02,2985.057,3766.034,1771.735,699.309,3242.385,,3774.879,,1808.14,3777.336,5517.936,1706.835,5190.405,,,6924.414
2010-06-03,2962.244,3725.105,1757.0043,693.327,3223.809,,3745.321,,1816.85,3751.737,5510.187,1688.181,5172.864,,,6924.902
2010-06-04,2975.59,3720.031,1746.0906,704.377,3219.594,,3754.409,,1769.4,3769.746,5589.225,1691.419,5210.218,,,6980.803
2010-06-07,2933.527,3633.015,1699.5611,687.673,3131.255,,3659.04,,1714.99,3739.037,5624.406,1669.96,5193.813,,,7013.579
2010-06-08,2943.446,3632.812,1702.2827,685.712,3101.364,,3632.486,,1714.77,3795.849,5686.503,1679.229,5280.007,,,7052.92
2010-06-09,3029.242,3738.692,1747.2871,711.109,3236.61,,3790.178,,1677.65,3885.413,5795.972,1723.056,5382.964,,,7175.45
2010-06-10,3005.808,3690.739,1717.0653,697.252,3162.145,,3705.802,,1705.24,3892.315,5817.248,1718.615,5403.748,,,7192.164
2010-06-11,3007.988,3733.576,1748.728,701.328,3181.475,,3723.312,,1738.14,3885.567,5766.111,1720.396,5398.73,,,7100.474
2010-06-17,2985.006,3710.69,1728.0064,697.993,3188.121,,3730.351,,1766.08,3857.917,5687.453,1711.277,5338.927,,,6792.085
2010-06-18,2914.714,3637.632,1702.7462,691.833,3185.266,,3723.352,,1782.31,3700.454,5500.113,1679.661,5109.179,,,6435.112
2010-06-21,3004.194,3746.087,1754.01,724.854,3305.382,,3871.778,,1841.62,3791.911,5659.246,1737.555,5224.11,,,6491.012
2010-06-22,3012.891,3728.887,1757.914,725.066,3302.689,,3871.445,,1798.79,3809.609,5683.714,1747.073,5246.497,,,6543.51
2010-06-23,2987.913,3665.968,1720.064,723.931,3283.717,,3846.351,,1799.2,3785.683,5680.675,1730.636,5227.238,,,6547.515
2010-06-24,2987.254,3645.964,1716.4696,723.804,3296.335,,3858.285,,1764.75,3796.536,5673.438,1718.723,5204.834,,,6522.453
2010-06-25,2957.527,3613.27,1693.5908,720.914,3304.133,,3850.691,,1792.36,3731.926,5619.358,1702.38,5137.531,,,6376.649
2010-06-28,2929.124,3559.868,1695.853,712.864,3301.332,,3843.779,,1773.59,3669.686,5510.909,1677.443,5113.023,,,6255.824
2010-06-29,2786.505,3374.291,1617.1878,680.376,3164.724,,3669.116,,1661.94,3464.875,5278.752,1595.025,4831.757,,,5972.12
2010-06-30,2749.508,3280.042,1588.6737,678.308,3145.109,,3637.48,,1665.71,3407.091,5261.259,1579.932,4699.936,,,5995.312
2010-07-01,2708.872,3211.418,1571.9882,672.457,3119.243,,3605.891,986.1116,1666.93,3353.447,5223.068,1557.976,4618.073,,,5794.837
2010-07-02,2711.308,3175.531,1576.4465,680.89,3147.774,,3651.127,978.315,1656.94,3342.82,5152.198,1560.474,4590.048,,,5629.526
2010-07-05,2690.002,3100.452,1581.2868,672.833,3125.259,,3630.273,972.3949,1658.86,3323.313,5120.293,1548.173,4562.406,,,5606.443
2010-07-06,2749.54,3189.487,1602.6,681.76,3180.261,,3690.59,1000.5661,1641.18,3411.252,5242.088,1581.079,4699.075,,,5786.704
2010-07-07,2773.758,3204.663,1608.8501,686.535,3182.982,,3696.087,1020.2109,1685.12,3463.78,5300.364,1599.896,4739.637,,,5879.23
2010-07-08,2766.245,3209.441,1597.7313,680.149,3181.621,,3696.094,1014.1305,1701.92,3432.811,5292.672,1597.525,4715.904,,,5914.037
2010-07-09,2844.03,3334.583,1676.9342,685.442,3248.481,,3776.214,1048.5909,1713.62,3550.513,5470.985,1634.183,4866.911,,,6067.999
2010-07-12,2875.317,3374.804,1685.7235,681.472,3281.301,,3830.389,1060.4816,1713.76,3589.54,5470.422,1649.854,4913.365,,,6077.517
2010-07-13,2830.425,3296.513,1639.3161,667.744,3237.45,,3768.778,1068.4531,1751.01,3566.51,5436.872,1619.318,4878.05,,,5949.604
2010-07-14,2852.367,3331.341,1652.2307,669.586,3259.698,,3790.067,1071.0896,1757.89,3589.006,5448.22,1633.471,4929.216,,,6001.316
2010-07-15,2799.396,3248.734,1630.2237,655.892,3198.433,,3727.482,1038.8037,1765.65,3503.626,5390.418,1601.925,4863.171,,,5883.497
2010-07-16,2809.681,3276.801,1657.2847,654.446,3195.997,,3730.826,1048.7396,1749.48,3503.385,5435.95,1604.06,4821.306,,,5908.325
2010-07-19,2878.953,3396.623,1702.7685,671.6,3266.217,,3813.469,1073.7365,1753.91,3601.46,5534.358,1642.225,4934.02,,,6023.525
2010-07-20,2946.969,3524.518,1732.2007,687.313,3305.935,,3863.831,1110.463,1776.81,3707.516,5619.148,1683.312,5077.881,,,6242.527
2010-07-21,2953.174,3520.22,1756.3536,685.95,3302.45,,3856.368,1124.1748,1766.01,3721.066,5628.153,1696.466,5097.858,,,6251.984
2010-07-22,2991.478,3574.25,1773.9942,694.688,3340.87,,3911.212,1138.7915,1794.41,3771.709,5694.278,1715.791,5169.526,,,6336.47
2010-07-23,3000.461,3589.216,1770.724,701.851,3370.177,,3938.615,1140.724,1827.68,3780.636,5723.944,1710.47,5140.109,,,6382.181
2010-07-26,3025.445,3634.433,1772.6719,700.386,3365.672,,3936.668,1155.591,1848.41,3832.47,5848.609,1731.038,5238.692,,,6487.503
2010-07-27,3012.748,3596.466,1761.3864,699.972,3338.949,,3910.215,1152.8378,1854.9,3822.004,5939.094,1721.024,5232.378,,,6495.551
2010-07-28,3084.978,3705.835,1811.1959,716.231,3416.947,,4008.247,1174.9674,1854.26,3911.384,6000.398,1758.406,5335.266,,,6607.731
2010-07-29,3102.418,3742.768,1843.7257,724.988,3430.899,,4024.056,1176.4091,1853.3,3943.884,5952.113,1766.981,5477.317,,,6610.84
2010-07-30,3094.547,3723.741,1838.1152,719.031,3416.626,,4011.925,1168.453,1876.34,3933.458,5935.467,1762.236,5475.844,,,6599.713
2010-08-02,3147.927,3780.717,1865.8847,727.766,3470.98,,4070.418,1192.1496,1903.2,3995.389,6123.29,1789.001,5545.059,,,6768.083
2010-08-03,3092.719,3742.724,1822.5743,716.952,3402.182,,3998.633,1169.4504,1900.15,3919.169,6006.103,1756.178,5412.48,,,6657.206
2010-08-04,3111.419,3767.2,1818.1659,719.746,3403.956,,3997.184,1192.2382,1942.11,3965.941,6112.474,1761.822,5495.489,,,6723.178
2010-08-05,3094.676,3720.966,1796.1503,710.496,3344.689,,3924.231,1195.3275,1943.69,3953.551,6202.383,1758.222,5506.043,,,6842.735
2010-08-06,3148.916,3781.569,1826.3126,726.318,3387.504,,3973.584,1224.7824,1938.26,4043.717,6303.137,1798.02,5637.297,,,6964.779
2010-08-09,3176.33,3855.423,1839.1,726.646,3391.924,,3979.3,1238.422,1953.42,4082.455,6356.15,1803.362,5695.677,,,7081.934
2010-08-10,3076.018,3722.173,1812.8693,702.74,3301.916,,3873.697,1189.541,1932.87,3928.152,6127.262,1739.712,5490.989,,,6901.053
2010-08-11,3099.861,3727.722,1813.9994,704.618,3308.822,,3896.996,1208.1952,1881.72,3953.965,6177.429,1750.279,5525.52,,,6988.393
2010-08-12,3062.067,3669.854,1776.284,693.381,3267.176,,3860.116,1193.4656,1862.38,3893.673,6146.254,1716.927,5444.91,,,6915.229
2010-08-13,3108.908,3737.146,1805.2613,698.04,3283.902,,3894.476,1221.059,1865.23,3994.139,6233.466,1745.892,5665.109,,,7072.003
2010-08-16,3181.259,3838.926,1845.8008,717.459,3348.326,,3963.382,1252.6334,1875.17,4099.339,6355.984,1811.528,5802.511,,,7300.086
2010-08-17,3203.991,3868.548,1850.4583,720.422,3358.759,,3981.495,1274.2373,1874.71,4154.278,6387.875,1816.034,5884.08,,,7298.965
2010-08-18,3199.92,3903.337,1844.8594,718.818,3348.548,,3961.966,1276.2013,1871.96,4150.847,6343.456,1801.901,5895.671,,,7295.184
2010-08-19,3215.203,3988.864,1858.6647,726.046,3380.163,,3988.47,1269.2218,1891.4,4164.029,6355.107,1803.97,5915.767,,,7257.815
2010-08-20,3151.467,3863.305,1817.6622,712.786,3348.678,,3944.033,1258.144,1904.96,4073.556,6202.869,1775.699,5803.485,,,7032.413
2010-08-23,3156.979,3839.989,1813.7091,711.503,3347.205,,3934.165,1279.9595,1887.48,4121.412,6234.28,1775.446,5883.341,,,7035.25
2010-08-24,3179.324,3844.734,1866.9377,710.979,3336.46,,3940.053,1294.7052,1833.32,4150.864,6305.887,1788.694,5932.294,,,7119.824
2010-08-25,3107.44,3753.845,1806.9231,694.671,3260.33,,3840.364,1268.1554,1825.31,4040.519,6229.06,1743.348,5765.565,,,7006.56
2010-08-26,3118.977,3772.235,1802.4074,690.384,3251.681,,3834.136,1268.1373,1828.44,4066.637,6254.179,1754.208,5783.135,,,7058.259
2010-08-27,3131.863,3777.557,1796.2873,690.093,3255.787,,3836.417,1283.4038,1857.26,4089.423,6299.376,1758.521,5783.931,,,7178.426
2010-08-30,3200.157,3891.259,1826.5335,698.437,3281.347,,3868.606,1329.4954,1849.04,4200.176,6542.259,1788.986,5964.617,,,7402.525
2010-08-31,3197.548,3895.784,1818.5401,687.732,3241.822,,3826.831,1343.8878,1843.77,4265.101,6559.15,1768.506,6082.451,,,7475.161
2010-09-01,3171.005,3877.514,1836.1776,685.584,3244.573,,3825.145,1314.9498,1878.77,4221.203,6486.835,1738.545,5991.518,,,7343.571
2010-09-02,3218.986,3933.92,1866.5641,691.702,3269.297,,3855.903,1344.0109,1890.02,4297.036,6609.291,1761.855,6100.868,,,7516.39
2010-09-03,3225.149,3913.272,1851.8457,686.264,3251.722,,3832.321,1384.6471,1902.27,4361.207,6683.074,1771.195,6189.217,,,7546.897
2010-09-06,3267.081,3995.967,1944.5229,715.96,3336.161,,3933.398,1355.6174,1911.63,4351.378,6705.269,1800.828,6183.507,,,7489.379
2010-09-07,3278.811,4027.553,1972.3064,710.899,3320.889,,3922.449,1360.4339,1872.74,4372.024,6699.972,1815.038,6251.502,,,7526.564
2010-09-08,3284.753,4105.889,1955.4843,701.55,3263.259,,3855.506,1386.6144,1879.93,4416.091,6737.604,1812.808,6288.622,,,7603.574
2010-09-09,3229.227,4014.228,1886.8699,690.205,3202.866,,3778.068,1370.9557,1879.25,4344.126,6681.363,1778.07,6218.278,,,7635.76
2010-09-10,3243.074,3991.135,1881.7444,687.502,3198.055,,3765.878,1380.5579,1875.82,4392.389,6828.086,1772.877,6341.195,,,7956.583
2010-09-13,3282.928,4034.859,1892.2665,693.251,3197.752,,3779.396,1417.3593,1912.99,4502.406,6886.842,1791.131,6488.325,,,7976.031
2010-09-14,3288.063,4010.612,1885.9752,691.527,3202.255,,3779.688,1441.1522,1906.17,4548.572,6886.675,1789.781,6552.413,,,7944.184
2010-09-15,3232.251,3935.028,1864.1975,673.676,3142.072,,3709.945,1400.8088,1907.42,4450.981,6761.9,1765.468,6406.54,,,7868.059
2010-09-16,3165.234,3856.99,1812.1747,670.637,3085.918,,3647.164,1366.4653,1925.08,4361.929,6623.091,1737.177,6331.35,,,7613.57
2010-09-17,3166.697,3878.945,1809.019,662.875,3075.613,,3636.97,1358.3603,1907.71,4344.201,6756.522,1727.193,6284.86,,,7678.951
2010-09-20,3147.898,3832.207,1795.7488,661.746,3091.529,,3641.486,1340.4055,1949.27,4283.102,6772.65,1726.314,6136.191,,,7501.622
2010-09-21,3152.818,3818.759,1796.2747,664.639,3098.914,,3649.464,1331.9252,1973.77,4272.571,6755.033,1724.698,6115.758,,,7536.352
2010-09-27,3214.994,3946.428,1816.7979,670.402,3108.682,,3668.852,1373.4393,2081.9,4395.239,6955.999,1745.072,6293.148,,,7759.434
2010-09-28,3192.004,3967.019,1786.1138,656.464,3059.245,,3608.835,1359.1702,2063.39,4372.736,7046.897,1719.827,6426.041,,,7733.5
2010-09-29,3174.981,4030.385,1790.963,654.055,3064.819,,3609.93,1346.3402,2070.75,4313.471,6941.228,1707.576,6370.889,,,7644.247
2010-09-30,3237.02,4154.035,1816.3958,669.463,3136.772,,3708.679,1366.6722,2069.86,4380.646,7038.261,1728.341,6450.861,,,7750.567
2010-10-08,3344.488,4455.217,1873.6421,702.994,3255.771,,3838.663,1403.6789,2045.26,4500.912,7235.768,1777.39,6580.053,,,7903.274
2010-10-11,3419.584,4657.196,1957.2683,756.448,3396.172,,4003.289,1408.3995,2060.62,4521.14,7117.287,1826.963,6524.331,,,7831.666
2010-10-12,3454.715,4905.651,1966.6006,759.18,3399.221,,4007.89,1419.6765,2079.16,4555.458,7034.91,1845.061,6519.926,,,7736.676
2010-10-13,3496.505,4908.976,1988.4627,766.078,3482.689,,4130.746,1443.8579,2115.79,4587.981,6904.451,1855.645,6509.887,,,7683.377
2010-10-14,3472.018,5080.844,1980.8483,788.115,3535.785,,4169.839,1406.5159,2086.62,4483.523,6713.656,1856.1,6360.313,,,7399.707
2010-10-15,3557.329,5218.689,2041.6104,834.709,3729.07,,4373.403,1431.314,2114.9,4581.394,6749.743,1926.413,6497.991,,,7366.87
2010-10-18,3529.689,4984.062,2082.7249,841.877,3740.272,,4397.601,1395.6991,2139.92,4531.115,6735.208,1944.622,6390.288,,,7347.457
2010-10-19,3612.317,5163.194,2076.7663,855.857,3791.856,,4446.857,1438.455,2094.57,4705.786,6877.623,1969.581,6585.555,,,7576.197
2010-10-20,3632.279,5196.986,2018.0904,888.811,3846.149,,4464.39,1448.8739,2103.1,4774.674,7066.782,1947.692,6637.152,,,7684.446
2010-10-21,3621.965,5256.441,2035.9183,870.904,3737.298,,4358.373,1464.4196,2133.5,4794.343,7034.723,1936.52,6684.769,,,7750.136
2010-10-22,3633.499,5294.449,2010.9567,851.2,3695.717,,4317.487,1485.3359,2162.11,4877.161,7107.418,1936.766,6725.343,,,7757.451
2010-10-25,3738.484,5580.053,2047.0883,900.918,3791.248,,4430.153,1530.1246,2234.4,5003.265,7326.295,1985.602,6969.535,,,7884.11
2010-10-26,3735.47,5505.042,2049.3125,895.534,3741.355,,4395.406,1567.9697,2235.78,5029.541,7259.832,2001.155,7018.783,,,8084.716
2010-10-27,3675.84,5350.275,2062.9245,868.186,3674.06,,4333.281,1529.2301,2216.42,4971.121,7181.686,1977.451,6997.955,,,8009.803
2010-10-28,3671.794,5298.83,2054.5699,872.312,3690.583,,4361.778,1533.4065,2210.8,5002.029,7172.682,1969.025,7032.54,,,7954.519
2010-10-29,3668.157,5302.248,2043.4907,846.99,3604.458,,4265.289,1564.2837,2231.07,5108.506,7256.636,1963.895,7328.096,,,7999.689
2010-11-01,3770.029,5606.195,2108.7944,867.527,3658.279,,4326.646,1623.3379,2226.62,5279.248,7413.36,2008.272,7635.492,,,8196.047
2010-11-02,3757.11,5550.977,2164.3672,858.811,3641.782,,4318.243,1614.642,2242.09,5275.261,7386.56,2010.581,7704.154,,,8131.722
2010-11-03,3708.682,5300.975,2114.3231,854.559,3686.79,,4363.37,1574.1097,2220.33,5146.833,7441.614,1976.268,7506.907,,,8081.859
2010-11-04,3781.492,5438.952,2136.7764,865.607,3718.139,,4394.777,1622.8023,2214.28,5304.477,7576.32,2022.493,7884.667,,,8251.103
2010-11-05,3829.598,5520.729,2137.718,876.683,3756.357,,4445.722,1646.9612,2208.15,5399.325,7567.52,2033.431,8064.731,,,8352.709
2010-11-08,3874.405,5518.669,2187.1994,877.152,3767.31,,4466.428,1668.4353,2253.04,5448.912,7678.325,2058.669,8029.628,,,8593.411
2010-11-09,3861.568,5580.794,2155.4869,857.792,3690.262,,4373.437,1660.8566,2210.53,5428.979,7791.134,2049.642,7952.515,,,8833.585
2010-11-10,3844.803,5587.885,2127.7571,850.267,3623.052,,4289.273,1671.4274,2219.65,5417.036,8002.335,2030.322,7902.252,,,8946.865
2010-11-11,3845.11,5649.87,2133.9367,859.623,3665.054,,4328.903,1648.2923,2227.48,5376.438,7893.95,2025.856,7732.976,,,8848.065
2010-11-12,3607.873,5279.535,1994.3446,796.848,3469.965,,4079.891,1521.3642,2192.87,5002.839,7525.389,1893.699,7104.355,,,8330.013
2010-11-15,3653.56,5145.678,1988.384,789.243,3487.487,,4108.424,1565.3136,2180.04,5131.176,7814.452,1903.969,7220.798,,,8761.47
2010-11-16,3501.582,4776.819,1918.1253,750.534,3345.633,,3942.9,1500.1593,2099.62,4974.968,7592.093,1838.5,7061.408,,,8703.638
2010-11-17,3408.776,4654.92,1877.9362,739.614,3338.098,,3928.136,1461.9584,2114.98,4803.257,7172.239,1803.09,6843.565,,,8116.386
2010-11-18,3458.598,4787.663,1894.5867,747.378,3363.672,,3961.72,1483.5501,2139.29,4886.308,7241.22,1817.56,6943.939,,,8204.87
2010-11-19,3511.429,4783.38,1902.8961,748.831,3357.26,,3962.445,1530.102,2134.02,5077.962,7469.58,1838.454,7134.926,,,8520.69
2010-11-22,3519.012,4784.488,1901.704,741.98,3313.39,,3914.023,1552.2674,2137.27,5159.941,7561.942,1828.934,7202.72,,,8704.355
2010-11-23,3450.505,4627.569,1843.4437,720.701,3259.104,,3845.004,1520.1211,2088.19,5067.983,7541.898,1774.612,6940.737,,,8692.475
2010-11-24,3533.567,4726.814,1874.7331,746.889,3302.73,,3905.161,1569.6277,2123.29,5251.798,7803.214,1807.365,7176.33,,,9052.669
2010-11-25,3580.992,4793.634,1910.5251,754.625,3339.967,,3963.937,1572.9588,2119.22,5302.304,7811.083,1837.067,7383.881,,,9034.169
2010-11-26,3551.927,4757.822,1887.5912,744.481,3295.834,,3907.461,1563.2289,2113.36,5274.77,7956.621,1813.907,7275.043,,,9046.778
2010-11-29,3552.041,4641.001,1873.4427,742.045,3291.498,,3899.724,1570.4952,2120.63,5340.313,8082.535,1816.663,7264.561,,,9219.496
2010-11-30,3483.432,4645.582,1838.6816,724.296,3235.283,,3829.93,1539.1635,2077.42,5211.579,7773.172,1767.323,7026.273,,,8878.997
2010-12-01,3483.783,4651.17,1846.3598,722.983,3242.769,,3842.157,1539.692,2096.31,5191.915,7753.895,1771.039,7020.169,,,8758.941
2010-12-02,3503.157,4696.431,1852.5087,731.742,3276.023,,3877.278,1549.849,2118.15,5219.087,7751.083,1781.868,7034.236,,,8746.684
2010-12-03,3498.465,4678.762,1858.608,740.536,3296.564,,3904.525,1540.3353,2136.59,5183.079,7749.121,1787.331,6971.137,,,8615.128
2010-12-06,3488.633,4722.512,1851.9281,767.57,3355.034,,3961.07,1505.3073,2150.32,5104.598,7572.236,1779.581,6865.719,,,8493.193
2010-12-07,3529.391,4823.436,1870.0222,771.966,3360.489,,3978.93,1521.6928,2159.19,5182.588,7722.287,1785.594,6950.513,,,8603.428
2010-12-08,3503.771,4751.915,1859.4589,753.145,3299.227,,3909.148,1512.827,2136.32,5227.173,7750.487,1774.263,6950.666,,,8620.545
2010-12-09,3444.995,4657.949,1863.6321,742.683,3256.12,,3846.691,1479.9126,2157.75,5161.691,7554.059,1754.83,6808.57,,,8444.604
2010-12-10,3490.01,4748.418,1878.7825,756.681,3303.397,,3893.462,1506.9364,2171.74,5241.27,7565.677,1766.886,6929.293,,,8545.797
2010-12-13,3595.974,4996.965,1931.4031,773.353,3360.605,,3971.322,1558.0487,2142.49,5434.514,7731.175,1811.889,7191.407,,,8748.861
2010-12-14,3614.977,5014.052,1934.2635,767.486,3340.248,,3955.493,1574.267,2087.19,5497.104,7830.163,1823.323,7276.481,,,8788.945
2010-12-15,3594.918,4995.224,1914.6543,761.774,3319.683,,3933.791,1581.079,2071.33,5434.711,7823.379,1812.727,7244.203,,,8823.269
2010-12-16,3578.672,4957.828,1901.1283,747.754,3280.028,,3899.662,1568.5673,2037.66,5419.555,7871.424,1803.717,7242.446,,,8811.633
2010-12-17,3576.819,4948.522,1914.1419,746.613,3268.562,,3883.96,1573.8005,2038.1,5436.191,7807.474,1809.941,7274.892,,,8796.036
2010-12-20,3526.844,4890.534,1873.2796,726.711,3210.829,,3813.164,1561.3024,2021.48,5415.279,7646.172,1770.679,7477.75,,,8634.476
2010-12-21,3594.928,5024.856,1909.7118,752.215,3301.811,,3950.197,1581.3528,2066.3,5475.49,7623.139,1801.137,7411.477,,,8665.482
2010-12-22,3558.475,4981.09,1911.4825,736.221,3243.325,,3886.997,1563.9549,2057.64,5425.903,7525.474,1803.525,7377.285,,,8576.037
2010-12-23,3517.109,4936.181,1889.0203,732.324,3255.56,,3886.745,1525.6174,2042.13,5295.489,7432.261,1787.811,7200.981,,,8430.996
2010-12-24,3481.8,4847.733,1877.3354,731.727,3268.635,,3907.066,1490.2384,2034.86,5182.631,7319.877,1775.027,6950.493,,,8261.373
2010-12-27,3404.24,4802.792,1831.0897,719.961,3212.917,,3830.098,1443.4617,2038.82,5051.513,7164.589,1738.751,6676.103,,,7986.657
2010-12-28,3337.775,4721.099,1786.2951,702.389,3175.204,,3763.32,1410.8127,2029.46,4939.704,7132.849,1702.021,6546.943,,,7829.409
2010-12-29,3366.805,4708.538,1792.5816,699.546,3171.787,,3764.583,1435.5595,2036.02,5057.74,7238.285,1716.298,6711.373,,,7992.587
2010-12-30,3371.633,4768.447,1793.3059,693.113,3158.338,,3741.652,1444.7451,2025.06,5098.045,7184.112,1725.687,6737.374,,,8059.543
2010-12-31,3443.576,4984.206,1813.0805,708.496,3189.866,,3781.309,1483.881,2002.32,5213.826,7365.777,1751.917,6864.777,,,8211.916
2011-01-04,3507.006,5110.844,1856.715,722.944,3240.302,,3875.138,1503.8241,2115.58,5295.768,7416.56,1775.968,7009.733,,,8278.727
2011-01-05,3499.012,5091.921,1837.9733,710.105,3210.294,,3845.472,1510.016,2135.48,5339.077,7298.609,1776.975,7096.676,,,8315.41
2011-01-06,3480.962,5055.081,1837.6512,704.356,3181.834,,3823.693,1502.8587,2160.92,5293.668,7219.413,1764.186,7069.878,,,8246.344
2011-01-07,3481.632,4943.43,1852.5556,713.741,3259.499,,3901.246,1491.5655,2151.19,5252.906,7217.184,1770.565,7005.528,,,8188.075
2011-01-10,3407.419,4864.508,1827.6369,697.08,3203.902,,3830.42,1455.0454,2165.9,5135.294,7014.09,1735.978,6851.847,,,7910.953
2011-01-11,3415.995,4883.992,1842.6909,703.409,3243.672,,3893.507,1442.0374,2212.89,5079.491,7009.063,1754.445,6750.159,,,7808.473
2011-01-12,3435.406,4873.237,1885.3827,711.919,3283.449,,3940.269,1454.6126,2207.2,5083.058,7001.448,1768.645,6801.935,,,7824.57
2011-01-13,3433.272,4869.55,1866.1196,708.894,3272.906,,3918.86,1447.4325,2243.03,5075.6,7111.173,1781.936,6768.833,,,7871.433
2011-01-14,3374.085,4686.086,1844.2955,696.28,3229.648,,3874.056,1416.4828,2247.33,4970.97,7036.711,1756.794,6589.044,,,7796.282
2011-01-17,3241.319,4535.428,1779.5516,670.293,3121.795,,3716.33,1363.5941,2244.9,4745.742,6780.172,1702.378,6227.685,,,7448.403
2011-01-18,3247.186,4531.415,1779.5134,672.284,3130.519,,3717.453,1364.3816,2265.59,4739.252,6897.94,1701.776,6272.167,,,7463.957
2011-01-19,3321.742,4686.371,1806.4099,682.353,3162.037,,3765.555,1404.2694,2233.28,4908.629,7018.935,1744.473,6501.946,,,7610.225
2011-01-20,3209.491,4476.381,1755.851,657.716,3077.128,,3652.761,1352.285,2199.35,4739.161,6809.597,1688.015,6275.484,,,7346.46
2011-01-21,3246.065,4492.617,1786.3404,668.606,3130.236,,3721.054,1376.9526,2194.87,4815.385,6773.618,1719.781,6407.134,,,7324.404
2011-01-24,3202.247,4380.844,1786.6606,660.603,3104.74,,3697.341,1348.8681,2213.01,4740.169,6642.825,1715.588,6305.777,,,7109.881
2011-01-25,3179.058,4315.473,1806.3524,664.504,3121.851,,3711.842,1320.5711,2219.32,4657.519,6577.112,1708.434,6096.748,,,7063.879
2011-01-26,3226.66,4367.735,1824.9724,670.109,3138.926,,3737.128,1349.9548,2253.75,4787.011,6638.24,1739.335,6269.242,,,7162.817
2011-01-27,3279.935,4497.039,1837.5311,684.13,3166.74,,3749.181,1383.1151,2237.72,4947.267,6725.026,1761.925,6438.624,,,7279.741
